0;0;0,334158416;0,15384615;0,406976744;0,256637168;6,76E-03;0;0,05660377;0,25;0,25388601;0,07142857;0,4922049
0;0,09090909;0,334158416;0,12307692;0,337209302;0,256637168;5,86E-03;0;0,11320755;0,15909091;0,21761658;0,21428571;0,628062361
0;0,18181818;0,334158416;0,13846154;0,447674419;0,433628319;2,06E-03;0;0,16981132;0,11363636;0,310880829;0;0,564587973
0;0,27272727;0,334158416;0,06153846;0,360465116;0,398230088;1,41E-02;0,05633803;0,13207547;0,06818182;0,367875648;0,04761905;0,522271715
0;0,36363636;0,287128713;0,15384615;0,61627907;0,265486726;1,88E-03;0;0,18867925;0,02272727;0,274611399;0,07142857;0,690423163
0;0,45454545;0,285891089;0,07692308;0,395348837;0,238938053;1,73E-03;0,05633803;0,13207547;0,02272727;0,378238342;0,0952381;0,661469933
0;0,54545455;0,285891089;0,10769231;0,325581395;0,17699115;3,15E-04;0;0,13207547;0,15909091;0,207253886;0,0952381;0,635857461
0;0,63636364;0,294554455;0,10769231;0,308139535;0,123893805;1,64E-03;0,01408451;0,22641509;0,15909091;0,207253886;0,0952381;0,752783964
0;0,72727273;0,29950495;0,06153846;0,26744186;0,265486726;2,22E-03;0;0,22641509;0,13636364;0,25388601;0,0952381;0,550111359
0;0,81818182;0,294554455;0,09230769;0,459302326;0,238938053;9,32E-03;0;0,32075472;0,11363636;0,259067358;0,14285714;0,620267261
0;0,90909091;0,283415842;0,03076923;0,337209302;0,168141593;9,67E-04;0;0,41509434;0,11363636;0,25388601;0,04761905;0,651447661
0;1;0,277227723;0,06153846;0,401162791;0,194690265;2,68E-03;0;0,20754717;0;0,233160622;0,0952381;0,601336303
0,04;0;0,482673267;0,15384615;0,325581395;0,238938053;1,72E-02;0,08450704;0;0,11363636;0,336787565;0,21428571;0,479955457
0,04;0,09090909;0,477722772;0,12307692;0,26744186;0,238938053;1,58E-03;0,05633803;0,16981132;0,20454545;0,404145078;0,07142857;0,508908686
0,04;0,18181818;0,477722772;0,18461538;0,308139535;0,318584071;3,18E-04;0;0,0754717;0,25;0,321243523;0,16666667;0,586859688
0,04;0,27272727;0,477722772;0,23076923;0,308139535;0,353982301;2,11E-03;0,09859155;0,13207547;0,22727273;0,352331606;0,21428571;0,527839644
0,04;0,36363636;0,433168317;0,2;0,470930233;0,495575221;1,55E-02;0;0,18867925;0,18181818;0,316062176;0,16666667;0,623608018
0,04;0,45454545;0,426980198;0,27692308;0,48255814;0,309734513;3,19E-03;0;0,09433962;0,02272727;0,264248705;0,04761905;0,603563474
0,04;0,54545455;0,423267327;0,23076923;0,372093023;0,256637168;1,48E-03;0;0,11320755;0,09090909;0,222797927;0,16666667;0,632516704
0,04;0,63636364;0,403465347;0,12307692;0,290697674;0,159292035;1,38E-03;0,07042254;0,11320755;0,09090909;0,238341969;0,11904762;0,645879733
0,04;0,72727273;0,403465347;0,12307692;0,197674419;0,238938053;5,67E-04;0,05633803;0,01886792;0,09090909;0,284974093;0,0952381;0,597995546
0,04;0,81818182;0,39480198;0,23076923;0,220930233;0,185840708;1,54E-03;0,02816901;0,03773585;0,13636364;0,238341969;0,0952381;0,570155902
0,04;0,90909091;0,375;0,2;0,168604651;0,159292035;7,10E-04;0;0,13207547;0,15909091;0,21761658;0,16666667;0,720489978
0,04;1;0,370049505;0,27692308;0,180232558;0,168141593;1,83E-03;0,07042254;0,01886792;0;0,279792746;0,21428571;0,671492205
0,08;0;0,485148515;0,30769231;0,470930233;0,079646018;1,89E-03;0,05633803;0;0,04545455;0,404145078;0,14285714;0,559020045
0,08;0,09090909;0,48019802;0,10769231;0,215116279;0,061946903;2,99E-03;0,01408451;0,01886792;0,25;0,393782383;0,19047619;0,602449889
0,08;0,18181818;0,48019802;0,2;0,348837209;0,212389381;1,41E-02;0;0,0754717;0,27272727;0,497409326;0,38095238;0,708240535
0,08;0,27272727;0,48019802;0,09230769;0,284883721;0,194690265;7,86E-02;0;0,18867925;0,13636364;0,487046632;0,23809524;0,608017817
0,08;0,36363636;0,440594059;0,32307692;0,627906977;0,159292035;1,51E-02;0,05633803;0,1509434;0,13636364;0,398963731;0,21428571;0,756124722
0,08;0,45454545;0,439356436;0,21538462;0,308139535;0,14159292;5,85E-04;0;0,13207547;0,02272727;0,445595855;0,11904762;0,679287305
0,08;0,54545455;0,430693069;0,21538462;0,284883721;0,061946903;1,84E-03;0,01408451;0,0754717;0,06818182;0,357512953;0,21428571;0,820712695
0,08;0,63636364;0,425742574;0,07692308;0,186046512;0,115044248;1,01E-02;0,02816901;0,11320755;0,06818182;0,316062176;0,23809524;0,70935412
0,08;0,72727273;0,426980198;0,2;0,290697674;0,14159292;6,34E-03;0,04225352;0,0754717;0,09090909;0,430051813;0,30952381;0,599109131
0,08;0,81818182;0,425742574;0,23076923;0,255813953;0,203539823;1,45E-02;0,07042254;0,24528302;0,20454545;0,518134715;0,28571429;0,659242762
0,08;0,90909091;0,399752475;0,2;0,215116279;0,115044248;1,53E-03;0,04225352;0,41509434;0,13636364;0,471502591;0,35714286;0,631403118
0,08;1;0,39480198;0,12307692;0,220930233;0,123893805;2,09E-02;0,26760563;0,16981132;0;0,212435233;0,30952381;0,663697105
0,12;0;0,42450495;0,23076923;0,313953488;0,221238938;1,89E-02;0;0,11320755;0,25;0,347150259;0,33333333;0,634743875
0,12;0,09090909;0,422029703;0,23076923;0,36627907;0,159292035;2,93E-03;0,01408451;0,32075472;0,31818182;0,414507772;0,5;0,576837416
0,12;0,18181818;0,422029703;0,21538462;0,331395349;0,566371681;1,56E-02;0;0,11320755;0,18181818;0,357512953;0,33333333;0,768374165
0,12;0,27272727;0,422029703;0,32307692;0,453488372;0,840707965;1,59E-03;0;0,35849057;0,27272727;0,404145078;0,35714286;0,667037862
0,12;0,36363636;0,405940594;0,26153846;0,488372093;0,654867257;1,29E-03;0,09859155;0,30188679;0,15909091;0,419689119;0,28571429;0,783964365
0,12;0,45454545;0,407178218;0,21538462;0,319767442;0,415929204;1,10E-02;0,30985915;0,13207547;0,02272727;0,336787565;0,4047619;0,914253898
0,12;0,54545455;0,40470297;0,36923077;0,430232558;0,362831858;6,58E-02;0;0,49056604;0,09090909;0,170984456;0,26190476;1
0,12;0,63636364;0,381188119;0,27692308;0,26744186;0,168141593;1,73E-03;0;0,30188679;0,09090909;0,341968912;0,52380952;0,943207127
0,12;0,72727273;0,382425743;0,24615385;0,284883721;0,150442478;6,55E-04;0;0,41509434;0,02272727;0,305699482;0,35714286;0,85077951
0,12;0,81818182;0,377475248;0,23076923;0,354651163;0,300884956;4,01E-03;0;0,18867925;0,04545455;0,316062176;0,33333333;0,820712695
0,12;0,90909091;0,373762376;0,15384615;0,331395349;0,221238938;1,82E-02;0,09859155;0,39622642;0,43181818;0,383419689;0,33333333;0,785077951
0,12;1;0,363861386;0,26153846;0,279069767;0,221238938;1,65E-02;0;0,24528302;0;0,18134715;0,4047619;0,807349666
0,16;0;0,516089109;0,18461538;0,377906977;0,265486726;8,72E-03;0,16901408;0,28301887;0,20454545;0,32642487;0,4047619;0,296213808
0,16;0,09090909;0,516089109;0,27692308;0,319767442;0,185840708;4,54E-03;0,30985915;0,32075472;0,25;0,512953368;0,26190476;0,28285078
0,16;0,18181818;0,516089109;0,18461538;0,319767442;0,265486726;8,90E-04;0,15492958;0,20754717;0,29545455;0,580310881;0,19047619;0,361915367
0,16;0,27272727;0,516089109;0,06153846;0,319767442;0,274336283;5,49E-04;0,11267606;0,30188679;0,20454545;0,487046632;0,21428571;0,287305122
0,16;0,36363636;0,465346535;0,26153846;0,430232558;0,433628319;6,80E-03;0,28169014;0,20754717;0,13636364;0,367875648;0,26190476;0,348552339
0,16;0,45454545;0,46039604;0,18461538;0,331395349;0,292035398;2,41E-03;0,23943662;0,11320755;0;0,450777202;0,19047619;0,36636971
0,16;0,54545455;0,446782178;0,15384615;0,389534884;0,610619469;2,75E-03;0;0,16981132;0,06818182;0,227979275;0,23809524;0,318485523
0,16;0,63636364;0,441831683;0,23076923;0,279069767;0,212389381;4,10E-03;0,09859155;0,30188679;0,02272727;0,264248705;0,23809524;0,40311804
0,16;0,72727273;0,430693069;0,12307692;0,203488372;0,389380531;6,00E-04;0,15492958;0,26415094;0,13636364;0,388601036;0,19047619;0,331848552
0,16;0,81818182;0,419554455;0,09230769;0,360465116;0,495575221;3,96E-04;0,11267606;0,33962264;0,09090909;0,383419689;0,28571429;0,330734967
0,16;0,90909091;0,412128713;0,18461538;0,180232558;0,398230088;2,68E-04;0,25352113;0,30188679;0,15909091;0,357512953;0,30952381;0,36636971
0,16;1;0,407178218;0,13846154;0,226744186;0,451327434;3,18E-04;0,11267606;0,22641509;0;0,331606218;0,21428571;0,361915367
0,2;0;0,48019802;0,15384615;0,255813953;0,194690265;5,75E-05;0;0,03773585;0,34090909;0,445595855;0,52380952;0,583518931
0,2;0,09090909;0,477722772;0,27692308;0,273255814;0,292035398;5,80E-03;0;0,41509434;0,56818182;0,647668394;0,78571429;0,550111359
0,2;0,18181818;0,477722772;0,24615385;0,331395349;0,256637168;2,65E-02;0,15492958;0,77358491;0,59090909;0,668393782;0,69047619;0,687082405
0,2;0,27272727;0,477722772;0,33846154;0,424418605;0,345132743;3,05E-04;0,32394366;0,43396226;0,52272727;0,595854922;0,78571429;0,571269488
0,2;0,36363636;0,622524752;0,30769231;0,61627907;0,628318584;5,85E-03;0,14084507;0,26415094;0,56818182;0,626943005;0,80952381;0,655902004
0,2;0,45454545;0,620049505;0,24615385;0,319767442;0,247787611;2,99E-03;0,04225352;0,11320755;0,45454545;0,575129534;0,52380952;0,713808463
0,2;0,54545455;0,613861386;0,29230769;0,476744186;0,185840708;1,73E-02;0,1971831;0,16981132;0,20454545;0,352331606;0,57142857;0,805122494
0,2;0,63636364;0,606435644;0,35384615;0,302325581;0,203539823;4,28E-03;0,11267606;0,09433962;0,25;0,378238342;0,5952381;0,765033408
0,2;0,72727273;0,580445545;0,2;0,319767442;0,221238938;4,49E-03;0,04225352;0,11320755;0,52272727;0,316062176;0,52380952;0,695991091
0,2;0,81818182;0,57549505;0,23076923;0,372093023;0,292035398;2,45E-03;0,25352113;0,13207547;0,45454545;0,533678756;1;0,76169265
0,2;0,90909091;1;0,33846154;0,372093023;0,274336283;3,66E-03;0,16901408;0,18867925;0,52272727;0,492227979;0,80952381;0,712694878
0,2;1;0,993811881;0,27692308;0,296511628;0,238938053;7,32E-04;0,07042254;0,1509434;0,47727273;0,341968912;0,64285714;0,622494432
0,24;0;0,282178218;0,29230769;0,465116279;0,407079646;3,98E-03;0,64788732;0,56603774;0,27272727;0,357512953;0,14285714;0,449888641
0,24;0,09090909;0,283415842;0,12307692;0,244186047;0,274336283;3,44E-03;0,11267606;0,24528302;0,15909091;0,378238342;0,23809524;0,638084633
0,24;0,18181818;0,283415842;0,30769231;0,424418605;0,353982301;6,33E-03;0,08450704;0,49056604;0,20454545;0,580310881;0,5;0,482182628
0,24;0,27272727;0,283415842;0,24615385;0,372093023;0,327433628;2,04E-02;0,1971831;0,35849057;0,29545455;0,507772021;0,26190476;0,432071269
0,24;0,36363636;0,251237624;0,38461538;0,639534884;0,442477876;2,66E-03;0,07042254;0,35849057;0,29545455;0,357512953;0,35714286;0,574610245
0,24;0,45454545;0,246287129;0,32307692;0,511627907;0,300884956;4,81E-03;0,02816901;0,28301887;0,20454545;0,347150259;0,19047619;0,537861915
0,24;0,54545455;0,236386139;0,23076923;0,406976744;0,203539823;3,29E-02;0,18309859;0,22641509;0,06818182;0,269430052;0,19047619;0,457683742
0,24;0,63636364;0,209158416;0,18461538;0,290697674;0,221238938;1,95E-02;0,04225352;0,16981132;0,18181818;0,264248705;0,33333333;0,553452116
0,24;0,72727273;0,202970297;0,15384615;0,389534884;0,353982301;3,97E-03;0,02816901;0,22641509;0,09090909;0,305699482;0,19047619;0,521158129
0,24;0,81818182;0,20049505;0,30769231;0,313953488;0,238938053;7,50E-03;0,11267606;0,1509434;0,13636364;0,336787565;0,33333333;0,569042316
0,24;0,90909091;0,184405941;0,12307692;0,191860465;0,238938053;5,37E-03;0,09859155;0,13207547;0,20454545;0,284974093;0,28571429;0,625835189
0,24;1;0,176980198;0,21538462;0,058139535;0,212389381;1,65E-03;0;0,0754717;0,13636364;0,207253886;0,4047619;0,660356347
0,28;0;0,399752475;0,29230769;0,325581395;0,230088496;2,68E-02;0;0,16981132;0,34090909;0,595854922;0,61904762;0,489977728
0,28;0,09090909;0,397277228;0,27692308;0,447674419;0,256637168;1,73E-02;0;0,37735849;0,43181818;0,81865285;0,52380952;0,478841871
0,28;0,18181818;0,397277228;0,29230769;0,51744186;0,238938053;3,51E-03;0;0,43396226;0,38636364;0,81865285;0,61904762;0,590200445
0,28;0,27272727;0,397277228;0,35384615;0,558139535;0,327433628;2,22E-03;0;0,26415094;0,29545455;0,777202073;0,64285714;0,46325167
0,28;0,36363636;0,382425743;0,4;0,505813953;0,469026549;1,00E+00;0,05633803;0,22641509;0,43181818;0,81865285;0,4047619;0,555679287
0,28;0,45454545;0,378712871;0,32307692;0,540697674;0,292035398;1,43E-03;0,23943662;0,47169811;0,38636364;0,678756477;0,52380952;0,59688196
0,28;0,54545455;0,375;0,38461538;0,436046512;0,212389381;3,24E-02;0;0,24528302;0,22727273;0,549222798;0,64285714;0,636971047
0,28;0,63636364;0,375;0,38461538;0,325581395;0,221238938;1,82E-03;0,09859155;0,33962264;0,31818182;0,569948187;0,54761905;0,629175947
0,28;0,72727273;0,367574257;0,27692308;0,302325581;0,185840708;2,58E-03;0,22535211;0,45283019;0,38636364;0,569948187;0,42857143;0,665924276
0,28;0,81818182;0,367574257;0,38461538;0,505813953;0,185840708;2,90E-02;0,09859155;0,52830189;0,40909091;0,606217617;0,54761905;0,648106904
0,28;0,90909091;0,435643564;0,27692308;0,465116279;0,14159292;6,23E-04;0,12676056;0,33962264;0,36363636;0,730569948;0,4047619;0,688195991
0,28;1;0,433168317;0,30769231;0,48255814;0,221238938;2,81E-03;0,09859155;0,69811321;0,34090909;0,580310881;0,28571429;0,615812918
0,32;0;0,063118812;0,13846154;0,122093023;0,10619469;4,27E-04;0,12676056;0,05660377;0,20454545;0,274611399;0,14285714;0,251670379
0,32;0,09090909;0,064356436;0,15384615;0,180232558;0,247787611;3,14E-05;0,07042254;0,30188679;0,18181818;0,476683938;0,14285714;0,155902004
0,32;0,18181818;0,064356436;0,09230769;0,13372093;0,247787611;1,14E-04;0,50704225;0,30188679;0,13636364;0,393782383;0,07142857;0,188195991
0,32;0,27272727;0,064356436;0,24615385;0,156976744;0,283185841;0,00E+00;0,02816901;0,11320755;0,15909091;0,274611399;0,14285714;0,200445434
0,32;0,36363636;0,018564356;0,21538462;0,273255814;0,292035398;6,08E-04;0,08450704;0,22641509;0,20454545;0,352331606;0,16666667;0,213808463
0,32;0,45454545;0,016089109;0,18461538;0,162790698;0,327433628;4,04E-05;0,02816901;0,05660377;0,09090909;0,165803109;0,02380952;0,243875278
0,32;0,54545455;0,00990099;0,16923077;0,203488372;0,088495575;1,10E-03;0,01408451;0,01886792;0,06818182;0,113989637;0,19047619;0,214922049
0,32;0,63636364;0,004950495;0,10769231;0,145348837;0,07079646;2,52E-03;0;0,13207547;0,09090909;0,093264249;0,19047619;0,241648107
0,32;0,72727273;0,006188119;0,12307692;0,186046512;0,053097345;4,73E-04;0,02816901;0;0,06818182;0,165803109;0,11904762;0,202672606
0,32;0,81818182;0,003712871;0,21538462;0,215116279;0,044247788;9,18E-04;0,05633803;0,09433962;0,22727273;0,310880829;0,28571429;0,214922049
0,32;0,90909091;0,002475248;0,18461538;0,23255814;0,017699115;9,35E-05;0,05633803;0,05660377;0,13636364;0,212435233;0,21428571;0,265033408
0,32;1;0;0,35384615;0,156976744;0,07079646;0,00E+00;0,05633803;0,01886792;0,18181818;0,18134715;0,42857143;0,275055679
0,36;0;0,274752475;0,36923077;0,203488372;0,212389381;4,42E-03;0;0,05660377;0,25;0,300518135;0,42857143;0,279510022
0,36;0,09090909;0,273514851;0,16923077;0,220930233;0,132743363;3,80E-04;0,01408451;0,11320755;0,18181818;0,544041451;0,4047619;0,269487751
0,36;0,18181818;0,273514851;0,29230769;0,215116279;0,008849558;1,26E-02;0,07042254;0,24528302;0,18181818;0,450777202;0,35714286;0,304008909
0,36;0,27272727;0,273514851;0,30769231;0,238372093;0,14159292;2,04E-02;0,12676056;0,22641509;0,34090909;0,424870466;0,52380952;0,310690423
0,36;0,36363636;0,233910891;0,35384615;0,395348837;0,10619469;7,01E-04;0,04225352;0,24528302;0,38636364;0,424870466;0,33333333;0,297327394
0,36;0,45454545;0,228960396;0,32307692;0,302325581;0,07079646;3,53E-03;0,11267606;0,28301887;0,13636364;0,352331606;0,35714286;0,365256125
0,36;0,54545455;0,221534653;0,27692308;0,156976744;0,097345133;7,48E-03;0;0,1509434;0,15909091;0,295336788;0,47619048;0,281737194
0,36;0,63636364;0,211633663;0,24615385;0,255813953;0,115044248;1,74E-03;0;0,20754717;0,22727273;0,300518135;0,26190476;0,30623608
0,36;0,72727273;0,211633663;0,53846154;0,203488372;0,07079646;4,17E-02;0;0,11320755;0,11363636;0,352331606;0,33333333;0,363028953
0,36;0,81818182;0,21039604;0,2;0,203488372;0,097345133;6,46E-04;0,25352113;0,35849057;0,20454545;0,212435233;0,71428571;0,278396437
0,36;0,90909091;0,206683168;0,16923077;0,122093023;0,03539823;1,78E-04;0,05633803;0,09433962;0,29545455;0,233160622;0,54761905;0,29844098
0,36;1;0,20049505;0,29230769;0,01744186;0,07079646;7,52E-03;0,14084507;0,24528302;0,22727273;0,103626943;0,35714286;0,309576837
0,4;0;0,433168317;0,53846154;0,360465116;0,185840708;1,58E-03;0,26760563;0,24528302;0,25;0,626943005;0,52380952;0,25389755
0,4;0,09090909;0,436881188;0,78461538;0,389534884;0,292035398;3,62E-03;0,30985915;0,32075472;0,47727273;0,735751295;0,69047619;0,250556793
0,4;0,18181818;0,436881188;0,33846154;0,354651163;0,14159292;7,00E-04;0,54929577;0,28301887;0,38636364;0,865284974;0,80952381;0,289532294
0,4;0,27272727;0,436881188;0,33846154;0,372093023;0,442477876;2,22E-04;0,53521127;0,58490566;0,31818182;0,585492228;0,61904762;0,236080178
0,4;0,36363636;0,42450495;0,38461538;0,529069767;0,752212389;1,41E-02;0,71830986;1;0,25;0,481865285;0,23809524;0,270601336
0,4;0,45454545;0,418316832;0,36923077;0,5;0,469026549;1,44E-02;0,28169014;0,58490566;0,15909091;0,362694301;0,47619048;0,292873051
0,4;0,54545455;0,41460396;0,23076923;0,290697674;0,415929204;9,51E-03;0,30985915;0,30188679;0,15909091;0,341968912;0,5;0,299554566
0,4;0,63636364;0,409653465;0,26153846;0,302325581;0,362831858;1,11E-01;0,38028169;0,60377358;0,15909091;0,305699482;0,52380952;0,293986637
0,4;0,72727273;0,407178218;0,38461538;0,186046512;0,345132743;1,26E-03;0,69014085;0,39622642;0,29545455;0,559585492;0,5;0,232739421
0,4;0,81818182;0,402227723;0,41538462;0,377906977;0,380530973;9,71E-04;0,30985915;0,50943396;0,31818182;0,404145078;0,5952381;0,301781737
0,4;0,90909091;0,518564356;0,35384615;0,505813953;0,407079646;7,27E-04;0,42253521;0,83018868;0,68181818;0,694300518;0,76190476;0,331848552
0,4;1;0,514851485;0,4;0,436046512;0,451327434;7,19E-04;0,32394366;0,52830189;0,40909091;0,575129534;0,57142857;0,226057906
0,44;0;0,252475248;0,21538462;0,180232558;0,336283186;8,75E-04;0,3943662;0,28301887;0,20454545;0,378238342;0,5;0,218262806
0,44;0,09090909;0,251237624;0,50769231;0,238372093;0,389380531;3,29E-04;0,4084507;0,22641509;0,27272727;0,585492228;0,35714286;0,170378619
0,44;0,18181818;0,251237624;0,33846154;0,255813953;0,292035398;6,64E-03;0,33802817;0,28301887;0,34090909;0,471502591;0,45238095;0,243875278
0,44;0,27272727;0,251237624;0,24615385;0,354651163;0,353982301;1,03E-02;0,43661972;0,33962264;0,31818182;0,445595855;0,35714286;0,237193764
0,44;0,36363636;0,236386139;0,43076923;0,360465116;0,486725664;6,19E-03;0,14084507;0,22641509;0,27272727;0,533678756;0,35714286;0,231625835
0,44;0,45454545;0,237623762;0,26153846;0,279069767;0,292035398;1,90E-03;0,73239437;0,52830189;0,15909091;0,450777202;0,21428571;0,224944321
0,44;0,54545455;0,238861386;0,07692308;0,180232558;0,17699115;1,67E-04;0,23943662;0,13207547;0,09090909;0,25388601;0,30952381;0,25389755
0,44;0,63636364;0,233910891;0,33846154;0,273255814;0,194690265;1,65E-04;0,36619718;0,09433962;0,29545455;0,248704663;0,30952381;0,255011136
0,44;0,72727273;0,23019802;0,18461538;0,302325581;0,115044248;2,74E-04;0,05633803;0,11320755;0,09090909;0,341968912;0,5;0,278396437
0,44;0,81818182;0,228960396;0,36923077;0,343023256;0,132743363;2,72E-04;0,04225352;0,16981132;0,18181818;0,393782383;0,57142857;0,291759465
0,44;0,90909091;0,225247525;0,06153846;0,343023256;0,159292035;3,84E-05;0,18309859;0,26415094;0,31818182;0,32642487;0,47619048;0,232739421
0,44;1;0,22029703;0,26153846;0,186046512;0,212389381;1,48E-04;0,08450704;0,11320755;0,15909091;0,32642487;0,64285714;0,243875278
0,48;0;0,293316832;0,16923077;0,180232558;0,053097345;6,04E-05;0,08450704;0,28301887;0,22727273;0,357512953;0,47619048;0,175946548
0,48;0,09090909;0,293316832;0,27692308;0,273255814;0,10619469;4,94E-04;0,16901408;0,20754717;0,34090909;0,455958549;0,64285714;0,140311804
0,48;0,18181818;0,293316832;0,30769231;0,313953488;0,203539823;2,91E-03;0,15492958;0,18867925;0,56818182;0,481865285;0,57142857;0,159242762
0,48;0,27272727;0,293316832;0,72307692;0,313953488;0,566371681;1,41E-03;0,02816901;0,26415094;0,27272727;0,352331606;0,45238095;0,120267261
0,48;0,36363636;0,285891089;0,30769231;0,418604651;0,699115044;3,62E-04;0,08450704;0,24528302;0,20454545;0,430051813;0,52380952;0,121380846
0,48;0,45454545;0,27970297;0,32307692;0,273255814;0,415929204;2,31E-04;0,01408451;0,22641509;0,20454545;0,243523316;0,57142857;0,110244989
0,48;0,54545455;0,27970297;0,2;0,174418605;0,265486726;2,85E-04;0,08450704;0,32075472;0,15909091;0,196891192;0,4047619;0,110244989
0,48;0,63636364;0,275990099;0,18461538;0,215116279;0,318584071;0,00E+00;0,02816901;0,18867925;0,02272727;0,18134715;0,28571429;0,148106904
0,48;0,72727273;0,274752475;0,23076923;0,122093023;0,203539823;0,00E+00;0,02816901;0,11320755;0,06818182;0,14507772;0,35714286;0,165924276
0,48;0,81818182;0,26980198;0,26153846;0,220930233;0,283185841;3,92E-03;0,07042254;0,16981132;0,20454545;0,445595855;0,5;0,165924276
0,48;0,90909091;0,278465347;0,32307692;0,197674419;0,345132743;1,81E-04;0,04225352;0,1509434;0,36363636;0,404145078;0,45238095;0,15701559
